X,LEar_x,LEar_y,LElbow_x,LElbow_y,LEye_x,LEye_y,LShoulder_x,LShoulder_y,LWrist_x,LWrist_y,MidHip_x,MidHip_y,Neck_x,Neck_y,Nose_x,Nose_y,REar_x,REar_y,RElbow_x,RElbow_y,REye_x,REye_y,RShoulder_x,RShoulder_y,RWrist_x,RWrist_y
762,887.984,296.342,980.001,439.36,872.367,306.135,919.353,351.131,1005.52,394.307,868.447,509.855,854.759,351.238,860.579,321.743,823.391,296.324,694.052,411.921,850.683,306.152,791.944,351.254,741.057,429.566
763,887.993,296.345,979.987,441.26,872.385,306.131,919.313,351.112,1005.52,396.171,868.438,509.86,854.748,351.231,862.485,321.733,823.389,296.336,694.062,411.913,850.697,306.152,791.951,351.253,741.04,429.551
764,887.983,294.415,979.999,441.262,874.257,306.139,919.305,351.098,1005.54,390.368,868.408,507.936,854.729,351.219,862.526,321.756,823.389,298.268,695.883,411.9,850.716,306.167,791.945,351.251,741.049,429.547
765,887.998,294.345,978.17,439.35,874.298,306.173,917.463,349.204,1005.56,388.441,868.398,505.972,854.724,351.19,864.479,321.8,823.399,298.314,695.887,411.903,850.777,306.207,791.945,351.247,741.012,429.533
766,887.99,294.346,978.146,439.338,876.198,306.197,917.456,349.205,1007.41,388.452,868.394,507.888,854.715,351.193,866.357,321.854,823.427,300.24,695.883,411.908,852.608,308.053,791.941,351.247,740.987,429.52
767,888.031,294.42,978.148,439.32,876.254,306.214,917.448,349.203,1007.41,388.433,868.412,507.9,854.703,351.188,866.395,321.878,823.428,300.256,694.065,411.908,852.631,308.072,791.94,351.237,740.976,429.538
768,889.92,298.25,978.143,439.32,878.154,306.231,919.304,349.208,1005.53,392.32,870.288,507.886,854.71,351.183,866.427,321.888,823.426,300.244,695.888,411.896,852.644,308.097,791.94,351.227,741.004,429.605
769,889.952,298.276,978.147,437.403,878.167,306.237,919.298,349.231,1005.53,394.254,868.368,503.987,854.697,351.188,866.459,321.889,823.435,302.128,695.891,411.898,852.666,308.106,791.942,351.226,741.04,429.631
770,889.98,298.27,978.143,437.388,878.189,306.235,919.31,349.246,1005.54,396.209,868.334,502.042,854.708,351.2,868.281,321.892,823.442,302.175,695.897,411.888,852.68,308.114,791.942,351.236,741.044,431.415
771,889.978,298.288,978.185,437.408,878.198,306.241,919.348,351.103,1005.54,396.202,866.449,502.048,854.734,351.219,868.285,321.9,823.448,302.187,695.899,411.882,852.682,308.122,791.96,351.23,741.043,431.434
772,889.961,300.223,980.002,437.422,878.173,308.051,919.371,351.106,1005.52,394.268,868.347,502.057,854.749,351.219,868.277,321.909,823.449,302.229,695.904,411.875,852.68,308.141,791.966,351.229,741.028,431.454
773,889.935,300.201,980.061,437.41,878.147,308.061,919.337,351.102,1005.49,396.18,868.425,502.055,854.74,351.224,866.45,323.732,823.441,302.236,695.901,411.876,852.661,308.15,791.96,351.246,740.997,431.448
774,889.924,298.293,980.095,437.41,876.255,308.065,917.466,349.263,1005.5,394.282,868.424,500.091,854.729,351.226,866.427,323.749,823.417,304.059,695.906,411.885,852.637,308.15,791.951,351.26,740.999,431.453
775,889.912,298.282,981.993,437.383,876.202,308.069,919.329,351.122,1005.5,392.347,868.382,503.999,854.733,351.245,866.387,323.74,823.398,302.199,695.907,411.892,852.608,308.14,791.946,351.253,741.02,431.438
776,888.044,300.216,981.995,437.413,874.286,308.093,919.335,351.143,1005.56,394.277,868.354,505.944,854.737,351.25,864.461,323.748,823.396,302.172,695.912,411.889,850.757,308.133,791.949,351.246,741.028,431.427
777,888.02,300.206,982.028,437.418,874.235,308.097,919.328,351.11,1007.43,392.346,866.453,503.979,854.752,351.231,862.497,323.737,823.39,300.269,695.912,411.891,850.7,308.112,791.947,351.24,741.029,431.419
778,887.989,300.258,982.072,439.327,872.366,308.103,919.364,351.131,1007.42,392.306,866.462,504.01,854.762,351.243,860.55,323.734,823.405,300.241,695.92,411.883,848.815,308.099,791.948,351.24,741.045,431.424
779,887.947,302.164,982.065,439.323,872.316,308.108,919.336,351.128,1007.42,388.434,868.357,505.958,854.759,351.234,858.64,321.903,823.41,300.251,695.919,411.887,848.795,308.088,791.957,351.227,741.03,429.629
780,886.108,302.196,982.05,439.339,872.287,308.116,919.341,351.135,1005.56,390.347,866.431,503.993,854.763,351.237,858.619,321.9,823.411,300.254,695.921,411.884,848.788,308.091,791.97,351.221,741.047,429.627
781,886.139,302.205,981.992,437.404,872.308,308.128,919.338,351.126,1007.41,390.404,864.487,502.025,854.757,351.226,858.634,321.914,823.412,300.254,695.92,411.886,848.798,308.098,791.974,351.213,741.037,429.631
782,887.949,302.189,980.161,437.367,872.345,308.122,919.355,351.111,1005.56,392.332,866.407,502.043,854.76,351.218,860.539,323.727,823.416,302.129,695.92,411.892,848.817,308.107,791.972,351.211,741.047,429.632
783,888.003,302.157,981.988,437.405,872.371,308.115,919.349,351.104,1005.53,392.356,864.439,502.031,854.759,351.219,860.596,323.723,823.431,300.277,695.921,411.873,850.702,308.109,791.967,351.219,741.027,431.418
784,888.021,302.128,982.005,437.402,874.243,308.099,919.3,351.084,1005.55,394.318,864.487,500.1,854.739,351.212,862.494,323.723,823.425,300.261,695.922,411.88,850.717,308.097,791.962,351.222,740.992,431.426
785,888.009,300.254,982.009,439.308,874.235,308.094,917.472,349.241,1005.52,394.241,864.485,500.089,854.74,351.209,860.593,323.731,823.422,300.249,695.924,411.873,850.688,308.095,791.966,351.229,740.985,431.426
786,887.998,300.236,980.164,437.401,872.372,308.1,919.301,349.25,1005.55,392.352,868.406,507.906,854.742,351.218,860.552,323.729,823.417,300.237,695.916,411.869,848.82,308.089,791.96,351.239,740.999,429.636
787,887.953,302.138,981.991,437.417,872.368,308.105,919.325,351.088,1005.54,390.382,866.467,507.918,854.744,351.225,860.56,323.742,823.418,300.254,695.916,411.871,848.825,308.099,791.949,351.232,741.034,431.418
788,886.137,302.169,982,437.417,872.367,308.106,919.33,351.093,1005.54,390.379,866.446,507.927,854.744,351.227,860.576,323.741,823.422,300.268,695.926,411.866,848.834,308.106,791.941,351.232,741.04,431.427
789,886.141,302.164,981.999,437.41,872.379,308.12,919.307,351.091,1005.53,390.338,866.468,509.855,854.73,351.228,862.478,323.749,823.425,300.276,695.927,411.851,850.697,308.12,791.928,351.241,741.025,431.433
790,887.97,302.153,982,437.407,872.389,308.123,919.297,351.094,1005.54,390.335,866.444,507.895,854.728,351.228,862.486,323.752,823.435,302.13,695.919,411.862,850.703,308.12,791.932,351.246,741.032,431.434
791,887.967,302.153,982.018,437.42,872.385,308.122,919.324,351.116,1005.54,390.39,864.434,505.958,854.73,351.24,862.484,323.753,823.433,300.281,695.923,411.865,850.705,308.122,791.927,351.246,741.044,431.434
792,887.957,302.183,982.013,437.413,872.381,308.131,919.302,351.111,1005.54,390.395,862.499,502.035,854.721,351.245,862.479,323.762,823.433,302.128,695.929,411.874,850.703,308.127,791.928,351.253,741.038,431.431
793,887.948,302.143,981.992,437.423,872.384,308.122,919.319,351.117,1005.54,390.392,862.508,502.058,854.728,351.246,860.596,323.765,823.43,302.127,695.924,411.876,850.695,308.122,791.934,351.253,741.037,431.43
794,887.95,300.265,980.156,439.322,872.384,308.124,919.317,351.112,1005.54,394.244,862.531,503.977,854.728,351.243,860.584,323.772,823.426,300.28,695.918,411.877,850.686,308.121,791.935,351.254,741.032,431.427
795,887.969,300.269,982.004,437.42,872.387,308.134,919.339,351.114,1005.56,392.355,864.482,505.965,854.746,351.245,860.584,323.791,823.428,302.141,695.916,411.875,850.686,308.138,791.944,351.247,741.019,431.424
796,887.967,302.154,982.021,437.408,872.386,308.144,919.345,351.117,1005.55,394.248,866.454,507.909,854.751,351.249,860.582,323.8,823.422,302.142,695.909,411.881,850.684,308.142,791.943,351.248,741.014,431.423
797,887.962,302.159,982.026,439.308,872.37,308.136,919.337,351.12,1005.56,390.399,866.382,507.876,854.755,351.254,860.558,323.781,823.422,302.136,695.922,411.875,848.828,308.128,791.95,351.254,741.001,431.43
798,887.961,302.155,982.033,439.335,872.368,308.129,919.339,351.111,1005.53,392.349,866.397,505.931,854.765,351.251,860.552,323.771,823.421,300.282,695.924,411.884,848.82,308.121,791.957,351.255,740.994,431.442
799,887.971,302.14,982.063,439.343,872.364,308.111,919.334,351.128,1005.52,392.331,866.376,505.943,854.759,351.255,860.554,323.746,823.419,300.257,695.934,411.866,848.822,308.107,791.96,351.255,741.016,431.459
800,887.986,302.139,982.063,439.347,872.365,308.107,919.335,351.134,1005.52,392.295,868.32,505.972,854.763,351.251,860.544,323.741,823.419,300.252,695.95,411.867,848.822,308.097,791.963,351.251,741.079,431.48
801,887.996,300.273,982.059,439.343,872.369,308.105,919.327,351.118,1005.52,392.292,868.369,505.964,854.749,351.242,860.542,323.737,823.42,300.242,695.964,411.862,848.818,308.092,791.951,351.252,741.068,431.487
802,887.997,300.251,982.055,439.346,872.372,308.099,919.327,351.107,1005.52,392.298,868.33,503.999,854.742,351.239,860.544,323.733,823.422,300.236,695.963,411.849,848.821,308.088,791.938,351.261,741.05,431.491
803,887.996,300.243,982.038,439.333,872.357,308.081,919.365,351.121,1005.52,392.318,868.344,502.042,854.752,351.251,860.527,321.914,823.424,300.227,695.962,411.846,848.807,308.072,791.92,353.061,741.054,431.493
804,887.987,300.263,982.026,439.325,872.345,308.075,919.327,351.114,1005.53,392.328,866.413,498.12,854.732,351.246,858.651,321.905,823.423,300.236,695.963,411.842,848.798,308.068,790.103,353.067,741.058,431.493
805,887.977,300.232,982.022,439.325,872.328,308.061,919.324,351.118,1005.53,392.332,868.345,503.989,854.741,351.249,858.636,321.89,823.429,300.241,695.966,411.835,848.784,308.051,791.921,353.069,741.059,431.504
806,887.95,300.226,982.014,439.314,872.307,306.246,917.464,351.108,1005.54,392.357,866.43,502.024,854.713,351.242,858.625,321.858,823.422,300.242,695.968,411.841,848.779,306.243,791.915,353.064,741.058,431.511
807,886.134,300.231,982.004,439.307,872.3,306.237,919.3,351.099,1005.53,394.269,866.4,500.069,854.729,351.228,858.627,321.842,823.417,300.231,695.973,411.847,848.789,306.231,791.928,351.259,741.083,431.515
808,886.122,298.318,982,439.318,872.301,306.219,919.307,351.095,1005.53,394.277,864.446,496.181,854.727,351.224,858.635,321.822,823.413,300.215,695.98,411.836,848.802,306.214,791.928,351.262,741.045,431.512
809,886.129,298.271,981.992,437.417,872.304,306.204,919.326,351.098,1005.53,394.273,862.537,498.101,854.727,351.226,858.631,321.808,823.403,298.302,695.986,411.841,848.802,306.198,791.917,351.269,741.034,431.509
810,886.128,298.265,981.993,437.418,872.298,306.195,919.336,351.11,1005.52,394.264,858.631,496.147,854.727,351.228,858.619,321.792,823.404,298.256,695.989,411.836,848.792,306.182,791.917,351.266,741.033,431.499
811,887.951,296.356,981.997,439.307,872.311,306.178,919.338,351.109,1005.52,394.258,860.55,498.121,854.714,351.228,858.61,321.771,823.404,296.366,695.994,409.984,848.788,306.162,791.912,351.266,741.02,431.504
812,887.959,298.26,981.987,437.421,872.315,306.167,919.341,351.103,1005.53,394.267,864.468,500.1,854.709,351.227,858.614,321.759,823.399,296.367,695.991,409.988,848.788,306.151,790.1,353.061,741.022,431.511
813,887.953,298.258,981.986,437.423,872.304,306.144,919.343,351.112,1005.51,394.27,866.414,502.046,854.712,351.233,858.618,321.735,823.394,296.356,695.992,409.989,848.784,306.131,790.098,353.066,741.031,431.517
814,887.965,296.366,980.158,439.311,872.297,306.124,919.341,351.112,1005.5,394.285,868.315,503.992,854.715,351.237,858.621,321.72,823.393,296.345,695.984,411.861,848.786,306.119,790.1,353.075,741.042,431.522
815,887.949,296.35,980.153,439.322,872.29,306.117,919.306,351.107,1005.51,394.294,864.481,498.107,854.701,351.23,858.618,321.713,823.399,296.347,695.987,411.863,848.789,306.114,791.913,353.061,741.071,431.537
816,887.947,296.324,980.144,439.325,872.29,306.102,917.441,351.094,1005.51,394.287,860.541,494.239,854.679,351.22,858.625,319.926,823.408,296.362,695.988,411.882,848.801,306.102,791.914,351.258,741.09,431.551
817,886.137,296.318,980.127,439.313,872.286,306.089,917.455,351.101,1005.51,394.3,860.566,496.137,854.687,351.223,858.622,319.918,823.412,298.251,695.99,411.878,848.805,306.094,791.925,351.255,741.085,431.559
818,887.954,294.412,980.123,439.309,872.293,306.065,919.32,351.121,1005.51,394.319,862.536,496.194,854.704,351.227,858.621,319.896,823.409,296.334,695.987,411.885,848.812,306.066,791.925,351.252,742.913,431.562
819,886.144,294.414,980.104,437.417,872.297,306.053,919.299,351.107,1005.49,396.182,866.459,500.082,854.693,351.224,858.626,319.879,823.407,296.343,695.982,411.882,848.822,306.048,790.104,351.258,742.95,431.548
820,886.127,296.311,980.106,439.306,872.292,306.031,919.303,351.112,1005.49,396.176,868.342,500.092,854.694,351.229,858.637,319.852,823.399,296.363,695.987,411.889,850.684,304.256,790.101,351.264,743.007,431.573
821,886.108,296.351,980.084,437.416,872.278,306.037,917.46,351.111,1005.5,396.191,868.321,498.137,854.682,351.224,858.63,319.847,823.393,298.251,695.985,411.888,848.829,306.036,790.099,351.261,742.987,431.556
822,886.109,296.358,980.075,437.398,872.278,306.034,917.45,351.119,1005.51,396.198,868.33,500.097,854.675,351.224,858.63,319.842,823.384,296.363,695.983,411.894,848.828,306.034,791.91,351.258,742.982,431.548
823,886.106,296.36,980.065,437.409,872.283,304.259,917.469,351.121,1005.51,396.199,866.424,500.062,854.681,351.22,858.63,319.834,823.371,298.258,695.974,411.88,848.821,304.26,791.921,351.254,742.952,431.525
824,886.097,296.353,980.042,437.389,872.291,304.256,917.423,351.114,1005.51,396.207,864.472,496.174,854.662,351.214,858.63,319.828,823.363,298.261,695.96,411.892,848.816,304.255,791.932,351.25,742.925,431.525
825,886.102,294.377,980.078,437.396,872.298,304.249,919.32,351.101,1005.51,394.282,866.461,502.019,854.705,351.223,858.623,319.832,823.327,294.394,695.958,411.871,848.811,304.249,791.924,353.06,741.085,431.524
826,886.106,294.377,980.067,437.391,872.3,304.239,919.308,351.097,1005.52,394.303,866.46,502.027,854.704,351.218,858.624,319.824,823.32,294.401,695.957,411.872,848.803,304.24,791.925,351.263,741.088,431.519
827,886.097,294.356,980.046,437.388,872.299,304.232,917.465,351.083,1005.51,396.167,868.428,505.962,854.691,351.215,858.626,319.816,823.314,294.381,695.941,411.875,848.801,304.231,791.917,351.264,742.902,431.53
828,886.084,292.475,980.031,437.385,872.294,304.228,917.451,351.078,1005.5,396.178,868.403,502.046,854.697,351.215,858.621,319.811,823.3,294.354,695.918,411.888,848.785,304.227,791.928,351.266,742.914,431.518
829,886.072,292.485,980.046,437.394,872.299,304.221,917.453,349.259,1005.5,396.169,868.43,503.993,854.699,351.217,858.619,319.811,823.288,292.479,695.904,411.906,848.774,304.22,791.922,353.059,742.964,431.527
830,886.055,292.492,980.055,437.397,872.29,304.217,917.466,351.088,1005.5,394.311,870.332,507.893,854.708,351.231,858.614,319.805,823.282,292.479,694.055,411.929,848.775,304.212,791.917,353.066,742.932,431.483
831,886.043,294.359,980.062,437.396,872.282,304.209,917.464,351.099,1005.5,396.17,868.437,505.946,854.712,351.246,858.606,319.8,823.277,292.475,694.012,413.766,848.762,304.203,791.926,353.083,742.93,431.428
832,886.021,294.395,980.052,437.395,870.458,304.197,917.423,349.252,1005.49,394.313,870.302,507.924,854.702,351.221,858.596,319.778,823.265,292.467,693.984,413.768,848.756,304.182,791.954,353.068,742.908,429.597
833,886.011,294.393,980.049,437.391,870.445,304.187,917.424,349.245,1005.49,396.167,868.415,504.013,854.706,351.21,858.584,319.765,823.256,292.465,693.963,413.779,846.875,304.167,791.966,351.267,741.073,429.554
834,886.016,294.357,980.026,437.388,870.427,304.165,917.448,349.26,1005.49,396.18,870.316,509.88,854.689,351.221,856.707,319.751,823.25,294.341,693.958,413.786,846.824,304.156,791.934,353.059,741.07,429.553
835,885.989,292.485,980.018,437.388,870.412,304.133,919.316,351.109,1005.5,396.191,870.299,511.832,854.67,351.239,856.685,317.918,821.461,292.48,692.104,413.798,844.923,304.127,790.095,353.069,742.906,429.551
836,885.976,292.485,980.016,437.399,870.392,304.114,919.339,351.141,1005.49,396.189,868.438,513.796,854.668,351.257,856.662,317.9,821.43,292.421,692.088,413.808,844.89,304.107,790.09,353.079,741.082,429.546
837,885.961,292.409,980.007,437.38,870.388,304.075,919.369,351.126,1003.6,396.186,868.43,515.742,854.674,351.24,856.645,317.869,821.42,290.545,692.079,413.814,844.871,304.06,790.071,353.071,742.904,429.551
838,885.94,294.357,979.997,437.366,870.333,304.046,919.39,351.124,1003.59,396.188,868.419,511.836,854.676,351.242,854.792,317.825,821.4,290.558,692.06,413.818,842.953,302.198,790.062,353.071,741.087,429.509
839,885.951,294.367,979.985,437.368,870.322,302.165,919.372,351.134,1003.58,396.198,868.386,511.856,854.666,351.241,854.765,315.9,821.394,290.539,692.048,413.832,841.035,300.239,790.054,353.06,742.914,429.493
840,885.95,294.397,979.997,437.362,870.337,300.229,921.268,351.145,1003.58,396.184,868.338,511.828,854.684,351.232,854.774,312.026,821.397,292.371,692.057,413.848,841.046,298.256,790.062,351.257,742.936,429.477
841,885.955,294.358,979.999,437.364,870.301,296.37,921.317,351.151,1003.58,396.167,868.322,511.82,854.695,351.228,854.722,310.046,821.378,292.374,692.053,413.854,840.993,294.396,790.046,351.243,742.945,429.45
842,885.949,292.454,979.987,437.353,868.478,294.359,919.388,351.127,1003.59,396.174,866.409,509.857,854.669,351.218,854.672,308.084,821.381,290.552,692.048,413.856,840.964,292.462,790.056,351.229,742.94,429.432
843,885.954,292.407,979.985,437.363,868.446,292.435,919.383,351.092,1003.6,396.173,866.386,509.85,854.66,351.201,854.648,306.232,821.359,290.535,692.038,413.851,839.117,292.425,790.057,351.218,742.909,427.598
844,884.15,290.531,978.175,437.363,868.423,290.525,919.379,349.242,1003.59,396.177,866.382,507.923,854.656,351.181,854.64,306.136,821.339,290.517,692.039,413.844,839.114,290.52,790.048,351.214,742.912,427.579
845,884.138,290.526,978.153,437.365,868.421,290.458,919.374,349.236,1003.6,396.197,866.408,507.879,854.656,351.158,854.639,306.059,821.332,290.507,692.036,413.839,840.925,290.456,790.041,351.2,742.902,427.563
846,884.095,290.43,978.149,437.363,868.411,290.378,919.337,349.243,1003.59,396.209,866.454,507.916,854.655,351.155,854.654,304.204,821.331,290.41,692.041,413.844,840.947,290.383,790.04,351.211,741.061,427.547
847,884.102,290.401,978.122,437.35,868.412,288.548,919.342,349.229,1003.58,396.214,864.495,505.956,854.639,351.126,854.665,304.124,821.321,290.402,692.043,413.84,840.936,288.546,790.03,351.188,741.051,427.538
848,884.102,288.559,978.124,437.355,868.412,288.51,919.34,349.247,1003.58,396.223,864.443,507.911,854.63,351.127,854.668,304.085,821.327,288.559,692.041,413.834,840.95,288.506,790.009,351.172,741.052,427.533
849,884.12,288.542,978.11,437.354,868.411,288.469,919.346,349.231,1003.58,396.233,864.479,507.898,854.631,351.114,854.656,304.048,821.323,288.558,692.039,413.837,840.927,288.46,790.01,351.161,741.067,427.537
850,884.116,288.557,978.117,437.353,868.408,288.447,919.348,349.225,1003.61,396.206,866.416,507.901,854.629,351.104,854.654,302.209,821.314,288.53,692.041,413.835,839.122,288.436,789.992,351.158,742.909,427.55
851,884.097,288.564,978.11,435.467,868.405,288.431,919.297,349.212,1005.48,396.201,866.385,505.961,854.611,351.09,854.647,302.2,821.298,288.503,692.04,413.833,839.109,288.426,789.996,351.144,742.919,427.555
852,884.084,288.53,978.11,435.454,868.42,288.376,919.326,349.219,1003.61,396.22,866.375,507.912,854.619,351.098,854.673,302.146,821.289,288.477,692.037,413.829,839.116,288.379,789.997,351.157,742.924,427.564
853,884.086,288.523,978.104,435.442,868.439,286.516,919.352,349.224,1003.59,396.221,866.454,509.842,854.634,351.096,854.683,300.219,821.288,288.472,692.033,413.83,839.12,286.491,790,351.16,742.934,427.56
854,884.088,288.551,978.109,435.44,868.445,286.5,919.36,349.25,1003.59,396.208,860.585,507.916,854.622,351.101,854.679,300.198,821.295,288.483,692.036,413.808,839.119,286.458,789.982,351.151,742.924,427.531
855,884.095,288.558,978.12,435.444,868.452,286.479,919.375,351.083,1003.6,396.198,860.543,507.94,854.618,351.117,854.678,298.309,821.3,288.475,692.043,413.806,839.116,284.58,789.959,351.179,742.994,429.434
856,884.093,288.539,978.119,435.438,868.455,286.459,919.339,349.258,1003.61,396.173,860.558,507.905,854.607,351.111,854.684,298.291,821.3,288.459,692.066,413.798,839.12,284.562,789.943,351.17,742.961,429.442
857,884.092,288.533,978.099,435.419,868.465,284.608,919.325,349.254,1005.49,394.318,858.64,505.972,854.598,351.105,854.697,298.276,821.306,288.46,692.098,413.802,839.123,284.555,788.101,351.156,743.021,429.478
858,884.098,288.535,978.09,435.397,868.471,284.598,919.363,349.253,1003.59,394.313,864.465,507.893,854.613,351.1,854.7,298.271,821.305,288.454,692.101,413.791,839.125,284.549,789.947,351.145,742.935,429.52
859,884.095,288.535,978.094,433.534,868.471,284.6,919.341,349.23,1003.58,394.318,864.484,505.952,854.599,351.08,854.703,298.269,821.306,288.453,694.004,411.95,840.929,284.549,789.943,351.12,742.942,429.634
860,884.105,288.528,978.094,433.515,868.478,284.603,919.354,349.212,1003.56,394.309,868.361,507.887,854.597,349.248,854.707,298.275,821.312,288.456,694.053,411.918,840.933,284.55,789.93,351.079,742.935,431.433
861,884.114,288.526,978.065,433.513,870.26,286.453,919.35,349.197,1003.58,396.214,868.358,505.963,854.594,349.227,854.72,298.28,821.32,288.461,695.901,411.878,840.951,284.555,789.94,349.248,742.971,431.501
862,884.12,288.536,978.056,433.509,870.262,286.461,919.351,349.192,1003.58,396.227,868.347,507.89,854.605,349.224,854.724,298.289,821.323,288.454,695.916,409.967,840.957,284.567,789.94,349.25,742.999,431.52
863,884.125,288.545,978.06,433.518,870.271,286.466,919.381,349.178,1003.57,396.222,868.403,507.877,854.623,349.195,854.735,298.29,821.331,288.463,695.962,409.919,840.971,284.576,789.937,349.208,742.971,431.546
864,884.142,288.544,978.061,433.506,870.295,286.463,919.363,347.293,1003.56,396.247,868.376,505.965,854.638,349.164,854.759,298.273,821.351,288.468,695.996,408.031,840.999,284.564,789.987,349.172,741.084,431.565
865,885.939,288.554,978.054,433.492,870.326,286.453,919.368,347.269,1003.54,396.243,868.379,507.873,854.65,349.153,854.789,298.264,821.369,288.477,696.031,408.01,841.038,284.554,790.002,349.152,741.07,431.587
866,885.971,288.555,978.053,433.498,870.353,286.451,919.362,347.265,1001.66,396.199,868.387,507.908,854.654,349.156,856.614,298.266,821.375,288.475,696.031,407.98,842.908,284.557,790.002,349.154,741.036,431.589
867,885.996,288.554,978.062,433.504,870.379,286.454,919.377,347.29,1001.65,396.186,868.423,509.843,854.681,349.166,856.641,298.268,821.389,288.467,696.05,406.053,842.936,284.56,790.043,349.167,741.023,431.601
868,886.005,288.567,978.089,433.505,870.391,286.463,919.366,347.27,1001.63,396.182,870.316,507.952,854.669,349.156,856.654,298.272,821.393,288.468,696.037,406.023,842.955,284.57,790.032,349.166,741.048,431.607
869,886.018,290.365,978.096,433.497,870.407,286.466,921.268,349.152,1001.64,396.184,868.385,509.904,854.672,349.194,856.667,298.269,821.399,288.477,696.033,406.018,842.976,284.57,790.009,349.211,741.052,431.589
870,886.032,290.375,978.103,433.496,870.427,286.464,921.31,349.169,1001.66,394.304,870.29,511.855,854.702,349.214,856.68,298.258,821.415,288.476,696.031,404.125,844.865,284.561,790.006,349.243,742.919,431.526
871,886.042,290.371,978.1,433.51,870.444,286.475,923.229,349.192,1003.55,394.297,870.289,513.784,854.721,349.237,856.697,298.275,821.419,288.476,696.039,406.029,844.889,284.57,790.017,351.074,742.913,431.507
872,886.051,290.385,978.112,433.527,870.461,286.48,921.337,349.186,1003.55,394.317,868.422,509.911,854.734,349.231,856.717,298.272,821.43,288.46,696.058,406.03,844.92,284.565,790.046,349.258,741.081,431.519
873,886.07,290.401,978.121,433.53,872.281,286.505,921.319,349.175,1003.56,396.181,868.467,511.841,854.737,349.211,858.576,298.283,821.445,288.43,696.031,406.045,846.832,284.572,790.05,349.21,742.928,431.538
874,886.089,290.395,978.139,433.532,872.328,286.529,921.308,349.178,1003.54,396.179,868.334,509.87,854.724,349.204,858.607,298.294,821.454,288.416,696.006,406.043,846.873,284.581,790.054,349.189,742.93,431.478
875,886.106,290.38,978.146,433.534,872.35,286.553,921.285,349.193,1001.66,396.187,866.403,509.845,854.713,349.209,858.634,298.312,821.458,288.393,696,408.024,848.772,284.607,790.057,349.193,742.979,431.47
876,886.105,290.402,978.142,433.541,872.359,288.375,921.311,349.217,1003.54,396.189,864.454,509.867,854.731,349.242,858.649,300.201,821.463,288.386,695.975,409.914,848.783,286.472,790.079,349.227,743.043,431.484
877,886.114,290.403,978.16,435.404,872.341,288.395,921.313,349.218,1001.65,396.173,866.466,509.903,854.741,349.248,858.626,300.222,821.458,286.565,695.962,409.942,848.775,286.489,790.095,349.247,743.052,431.427
878,886.11,290.427,978.17,435.418,872.313,288.413,921.258,349.193,1001.64,396.18,866.437,507.936,854.717,349.218,858.597,300.236,821.464,288.388,695.95,409.988,848.753,286.507,790.099,349.228,742.99,429.613
879,886.085,290.431,978.174,435.427,872.278,288.426,919.368,349.199,1001.64,396.223,866.454,507.912,854.701,349.204,856.717,300.25,821.462,288.38,695.941,411.841,846.846,286.517,791.913,349.198,742.959,429.56
880,886.044,290.409,978.171,435.451,870.421,288.423,919.345,349.191,1003.57,396.205,868.439,509.892,854.668,349.198,856.669,300.268,821.442,286.561,695.92,411.859,844.924,286.534,790.086,349.204,742.967,429.541
881,886.041,290.426,978.186,437.368,870.383,288.444,919.333,349.199,1003.6,396.217,868.356,509.851,854.646,349.206,856.617,302.138,821.43,286.554,695.893,411.892,844.863,286.547,790.068,349.207,742.945,429.488
882,886.034,290.438,978.189,437.361,870.383,288.466,919.349,349.22,1003.6,396.188,868.337,511.817,854.633,349.215,856.614,302.161,821.431,286.545,694.07,411.919,844.879,286.568,790.038,349.206,742.978,429.493
883,886.043,290.446,979.984,437.357,870.387,288.482,919.349,349.229,1003.6,396.172,864.436,509.886,854.624,349.222,856.622,302.175,821.43,286.556,694.065,411.939,844.887,288.387,790.019,349.207,742.972,429.492
884,886.051,290.451,979.989,437.367,870.434,288.486,919.377,349.223,1003.6,394.273,866.468,511.851,854.65,349.232,856.68,302.178,821.436,288.379,694.058,411.953,846.824,288.398,790.024,349.215,742.993,429.495
885,886.075,290.435,979.986,437.375,872.275,288.493,921.269,349.225,1003.6,394.251,866.455,513.78,854.659,349.237,858.572,302.198,821.465,288.401,694.065,411.945,846.878,288.407,790.034,349.209,742.971,429.532
886,886.114,290.423,978.175,437.364,872.298,288.499,921.262,349.253,1005.49,394.279,864.48,515.751,854.659,349.255,858.601,302.205,823.259,288.406,695.892,411.933,848.778,288.409,790.03,349.222,743.025,429.607
887,886.14,290.407,978.162,437.348,872.34,288.516,921.314,351.106,1003.6,396.168,860.59,513.804,854.68,351.097,860.527,302.244,823.257,288.387,695.904,411.91,848.827,288.432,790.039,349.24,743.007,429.611
888,887.945,290.385,978.171,435.471,874.241,288.517,923.269,351.104,1003.61,394.317,860.567,513.795,854.711,351.109,862.484,304.07,823.282,288.43,695.911,411.86,850.727,288.444,790.054,349.264,742.952,431.42
889,887.959,290.411,978.175,437.354,874.284,288.531,925.177,351.09,1003.58,396.175,860.545,511.87,854.724,351.102,862.534,304.088,823.263,288.432,695.936,411.843,850.762,288.447,790.082,351.076,742.954,431.427
890,887.984,290.413,978.188,437.404,874.317,288.549,925.193,349.261,1003.57,394.285,864.46,513.797,854.732,351.106,864.449,304.112,823.281,288.444,695.951,409.986,850.793,288.473,790.082,351.097,742.964,431.46
